"image_id","tortuosity_class"
"dc0addc1-dea4-a9ff-cb20-4c6a6c7073d2.jpg","0"
"37fce214-94df-870a-3846-9a39a31a3183.jpg","0"
"99534f44-d68b-cc90-8e1b-0c05e934edc6.jpg","0"
"62cbde7d-8c44-0530-cb3e-75ff8d4329ab.jpg","0"
"17902d05-2ee5-5ff3-5a8e-20a8837e2d9d.jpg","0"
"eeeb421d-565a-26a4-3e23-c95ef60e6824.jpg","1"
"3c886038-9b23-7cf4-7b7a-a8503df6b01e.jpg","0"
"fe3f5802-a573-5087-a0c6-3b95f881bb0e.jpg","0"
"70e2eee8-b5ff-285c-b2eb-20c075bce1a8.jpg","0"
"7616051d-668c-de36-487a-9ed75039d6d6.jpg","1"
"2b5686ba-f633-1476-718a-da008f31133d.jpg","0"
"f8149cf2-eed5-4ba8-062d-671a37172b40.jpg","0"
"1c978b38-5404-d1fb-3d0d-08175440062b.jpg","0"
"24e5068b-33f3-ccae-5d63-d024b4758005.jpg","0"
"edc7f363-8894-92a7-9aa4-5ffce8059eb9.jpg","0"
"d99732d5-69c4-9414-dad8-dc19ce630e11.jpg","0"
"83eda8bc-5635-1334-ac65-eef050a1065b.jpg","1"
"3d4a76e4-332c-bc90-3de9-4855ce3346b8.jpg","0"
"09a83249-8e83-9c93-90db-b6f5cf1b0309.jpg","0"
"e4b8b6f6-d111-b82e-2c6d-abd17681c9fa.jpg","0"
"6e12a2ef-6fa9-631e-4ea7-9ae42d7464b3.jpg","0"
"b3280629-457c-0ea1-e59f-f07f5527f07f.jpg","0"
"48a1433a-043d-cf1e-fb2f-7f7c9bab1ed5.jpg","0"
"9dd21b6f-1472-03f5-43c4-4a787f048bfb.jpg","0"
"ba21e4af-bf8c-1222-bd61-e1b324e49b95.jpg","0"
"b6f47769-7501-2bf2-b41b-ed3e51d209a6.jpg","1"
"807c72ee-6eaa-0bcc-e86f-8fcefd2cf9ee.jpg","0"
"f3a7459b-202e-2e57-5a3f-04433f3eb681.jpg","1"
"1c65067b-165d-5dff-6d73-c99c58c2be86.jpg","0"
"0643e4bc-d29c-423c-432a-0aa0b6538529.jpg","0"
"f82f0e4b-d007-e73f-5417-9f5d560672a2.jpg","0"
"637bd003-e775-4501-a71f-4f165873a9c8.jpg","0"
"5bc043c4-079d-e1ef-12b8-9f0d10b7cdad.jpg","0"
"7677691d-e899-b806-d242-be4b6c9b571f.jpg","0"
"6d402bb8-a4dd-ae41-6eaa-9d23df438981.jpg","0"
"3048eb01-7e59-2417-ae12-e9a5cbc66868.jpg","0"
"e8fff45d-fcb4-b632-7cd1-4b7418fbf2c2.jpg","0"
"e594c58e-7309-443b-b8c4-fbf1957911c3.jpg","0"
"0bb61815-666e-c1a5-b097-7ed60dd6ae23.jpg","0"
"bd10cd41-1917-916f-4c46-587b81967291.jpg","1"
"26a75070-9c84-43b6-4d5f-8cad6b1c8ed1.jpg","0"
"bc740ec0-885a-8ed3-e8b4-8ee68f54f7ba.jpg","0"
"4d26a74c-a9e1-0721-d4e9-a916defae470.jpg","1"
"f91db46a-cd31-bdef-1fd7-703dad0cfda6.jpg","0"
"15328605-cc90-d156-1c8c-e9713124a4b1.jpg","0"
"835d649c-9ac8-acca-a975-c3212aab85c3.jpg","0"
"21eafa26-b301-edd2-3ba5-237560c4c8b5.jpg","0"
"cf793958-c7a9-4540-c355-8cf96e23e868.jpg","0"
"bf4d0833-b536-5316-697f-57b12ab0ebfa.jpg","1"
"053f2375-e66a-8906-228f-51af8ecf5411.jpg","0"
"09e5ba11-3467-a9ba-2f47-1c1aa626fd83.jpg","1"
"683716d6-b2ca-dfc9-2737-c6318c0ccb3f.jpg","0"
"a3a71fd9-957a-71c5-104a-5b18839ffdec.jpg","0"
"95a615aa-9830-bbfc-d7fe-989182bedfd9.jpg","0"
"f36eb7a1-8802-efa1-9017-bdfec9e26ef1.jpg","0"
"1dc97183-543c-98a0-42ad-18bd8ca515d7.jpg","0"
"66ffaf2f-fa53-273e-e6a1-947ee67d8b3b.jpg","0"
"a739ecca-3f74-8ce7-e970-a083e9d3f7e4.jpg","0"
"4697834d-cbc1-0411-cdd6-5bfed340e8fe.jpg","0"
"1564da31-2b81-97ca-3de3-40311a7de783.jpg","0"
"6b0008a3-c289-d450-d336-d101d53c8b70.jpg","0"
"daaadb65-8aa1-88a2-10b4-aabf83e7c1b7.jpg","0"
"dd263281-59c5-c05e-3bab-a2af1c867433.jpg","0"
"d5c1c7dc-889a-e173-1943-58a9b8937961.jpg","0"
"5ce44d5b-c992-1480-9457-e8ea8387c764.jpg","0"
"2f8f004e-0ee6-5539-e23d-3113ef3636a9.jpg","0"
"a522919e-c6a0-c961-fb3f-3c0c9d1477fb.jpg","0"
"c5bc852e-8a04-e120-173a-1ad96f93684a.jpg","0"
"cfa4e390-cbed-cc47-b6b1-22ab8ec4e1f6.jpg","0"
"5427e98c-e994-a600-0b44-0ae98dad6b08.jpg","0"
"45e23502-3312-6ffd-6543-d94f3827b897.jpg","0"
"fd415ac1-cc92-7db8-db58-35b900017f7b.jpg","0"
"8bb7bd96-f304-9e98-56f8-1747c57cafb0.jpg","0"
"1c7e1439-434e-0870-d961-28d863169610.jpg","1"
"3cdcfae9-c4ae-7d00-f24c-064cc46831d5.jpg","0"
"38b8e9f5-c281-e5f4-a7ae-860dc814e08c.jpg","0"
"2fa7067a-61dd-4e6a-4e4e-09d60b72a2ce.jpg","0"
"bb865427-0e96-098c-f0bb-99e555b9e195.jpg","0"
"bc9f9ef2-8f5a-2f83-7e77-bfde2c340934.jpg","1"
"6806d3d6-2dfd-fbb4-6e17-b5653a838861.jpg","0"
"4ef553af-5865-ffe4-474b-1d3b32c22332.jpg","0"
"5d64dfdd-2501-ff2c-8ad0-ad2e4e83894b.jpg","0"
"99da8c6d-6e4e-9c53-f1ba-2da2b698b142.jpg","0"
"9dac1f89-f388-378b-3e3c-a6dc58a715b8.jpg","1"
"315438f1-1a85-8be5-9a16-ed3a34000454.jpg","0"
"2533ec7a-fb65-eb00-0e1e-3fb6805bc3a9.jpg","0"
"f0fd703c-ae80-2a2f-284e-c4124b28f0f3.jpg","0"
"8d147d31-8ec4-3863-02d1-81d9cc9ecaed.jpg","0"
"d70ca760-4e65-8163-64de-582dfdade81c.jpg","0"
"41d47435-3129-4291-99fb-996f279bda36.jpg","0"
"ac49f3ff-3fbc-adf7-fb34-886a5c7e9f0c.jpg","0"
"097c2e32-dc58-e2d4-4079-c3970ad00fdd.jpg","0"
"c6c4412a-5776-6d66-32bb-d219b37866c4.jpg","0"
"821f82d9-4f33-9731-4309-872269f4e817.jpg","0"
"f3132130-0b37-c7c6-a947-52c87cf11d63.jpg","0"
"06e0dd47-532c-b402-0998-2d68f2169d18.jpg","0"
"068f01fd-707b-0522-d2e1-e18ee6b869fa.jpg","0"
"a88921c1-3a22-e4ef-5160-383be8e39df6.jpg","1"
"5da7b108-9f2f-e74e-8e3f-03951ff43a16.jpg","0"
"50988d67-505a-710c-38aa-41a81ec38f79.jpg","0"
"74e54fdb-3b48-2060-f1cc-622c8ed3d408.jpg","0"
"8d63a995-fc82-408a-92bc-701f0daa4b22.jpg","0"
"6b7b82cd-4058-4910-32f3-61f2c0b8b939.jpg","0"
"b227cd19-5a30-e6b8-0b3c-6127b682ea37.jpg","0"
"c914997f-891c-12b6-5017-9d50605364b8.jpg","0"
"c0337fbc-8cbb-8cf4-ac42-88ebc9c274e6.jpg","0"
"ce764772-3502-8d92-3934-5da31c042d8b.jpg","0"
"b69fdf04-9007-5eb5-1be0-c9f70959a176.jpg","0"
"de8913d4-139c-124f-e59f-d8cad71cda9a.jpg","0"
"e3205ca8-e25d-e821-3d75-08a249573510.jpg","0"
"be51c8ee-0fce-40f6-a41e-bfa744ce27e5.jpg","0"
"83c8a264-9382-ea14-c31f-1cc16d08dcfa.jpg","0"
"8cccdc64-26b3-c549-4ad7-5bab786a237e.jpg","1"
"a86e127d-f8f3-fd44-ee8f-fc33604d9dac.jpg","1"
"4bd9b7cd-54e5-87eb-86d0-105a3b4e6653.jpg","1"
"99c6e06c-36ea-0134-7263-70758ef2efde.jpg","0"
"b04fba3b-cc8f-97b5-5114-ead5f9a4bc1d.jpg","0"
"2b56f4e7-d246-5c06-b293-97b81d2ef0c9.jpg","3"
"35ff229f-9b3b-8267-a2dd-0b4c88189548.jpg","0"
"5d3a9a29-9e72-1c32-ea2e-793b27516a48.jpg","0"
"787fca2d-dc17-e882-ad8e-008492c8ef95.jpg","0"
"034c441f-a3b7-34d8-9809-698b5f087e3b.jpg","1"
"1eb4c642-ba90-d649-91f2-3857811eb2ee.jpg","0"
"e6c9314e-845f-55bf-1d21-5e8268563c27.jpg","0"
"ece25892-1a17-1a9e-cac6-8328cec307d2.jpg","1"
"37280f03-bc1b-6abe-4045-04957f40d004.jpg","0"
"5478a2e4-498e-bae5-5b66-311d46c47650.jpg","0"
"078e4ced-7781-e36c-2e42-848990a3d1f2.jpg","0"
"bdbea25d-813c-b446-b8ed-c8fc43a36c76.jpg","0"
"15dadc46-285c-15fd-f5fb-386bf206e208.jpg","0"
"813645b1-4137-1221-1ce1-dee72a0fde0e.jpg","0"
"4c719d8b-c522-3d4b-c432-ef53b7971843.jpg","0"
"c586f06c-2376-5bf3-196c-9557a0eed251.jpg","0"
"c74e41e2-2e59-e64b-7493-3b52b22feaa1.jpg","0"
"8ead0006-c52c-5d11-08e5-c7c43b906734.jpg","1"
"3b59bccf-4b10-ac5d-1d15-b58c72baceb0.jpg","0"
"fe3e0740-9c45-05e2-0914-81f20e21ae68.jpg","0"
"0690d89e-6cae-45aa-28ea-8ff86c89b130.jpg","0"
"5b292c76-a33e-64d3-7a7d-556e20a8bea3.jpg","0"
"cdc6eec9-2850-b782-6896-424abd926453.jpg","0"
"e5aeb149-54cb-299a-d9ef-258f2d2f4c93.jpg","1"
"a84bb838-704e-2122-3f1a-2ede5adf157d.jpg","0"
"9e950fce-c44a-eafc-8fe6-84a13d7d7b15.jpg","0"
"0a4bfb82-ff50-bb59-2862-a8015204368b.jpg","0"
"da35ccf8-309f-dd65-1e4e-3cae37ebe8c9.jpg","0"
"786a32d7-b86d-7990-964b-74c00dc77bda.jpg","0"
"6885071b-efb9-6919-cda9-46a053412b49.jpg","0"
"e57db2b4-423b-a524-a8af-6631e9d9e881.jpg","0"
"994e1bf6-3794-0155-b25e-ad35dc3047c8.jpg","0"
"b2d73d46-c845-3d81-0e39-816fb44d5b8c.jpg","1"
"9ba792c6-d48a-ed08-0157-72fde7b04c65.jpg","1"
"2a6b7e4d-ca3b-4833-694f-ee7c390bfd33.jpg","0"
"ebcf3464-ccbb-6c36-9cf9-8215aa0ee202.jpg","0"
"18f65ea1-a3be-4cb1-9a5e-4449c9269e37.jpg","0"
"6e163cbe-ffdb-d533-71da-043a726cb915.jpg","0"
"68572528-d0fb-f5fa-b148-cbf7b182f1a9.jpg","0"
"bb1bb28d-ebfd-895f-f28b-2d597409833e.jpg","1"
"c72f0457-39fd-1b13-0ba0-11f8f8b83086.jpg","0"
"0db4a1cb-ff3a-bdc7-8b17-2ed62e677e15.jpg","0"
"2ac840bb-f62e-e5e3-ce89-19edec744c07.jpg","0"
"7ec06038-ed88-957f-1ee8-adcd9a2964f3.jpg","0"
"4cb345bf-a84e-6f45-12fc-9fb56cdd4d40.jpg","0"
"ae2d9c55-5ccc-5e0b-d448-43970ca2b421.jpg","0"
"6c5d2d51-727d-05da-4dda-0c8daf00149a.jpg","0"
"ceb8262d-e49f-02a5-e726-af0b79c2aedf.jpg","0"
"6dc697bf-3ffc-d541-90b7-4d46dca326b4.jpg","1"
"d748918c-bd53-f3ee-af6c-041ad6343f72.jpg","0"
"7a42e28a-d3a0-bbe7-db89-65d8b271dfc3.jpg","1"
"b6a0dd48-5337-3a19-4fd4-91bd5847c22d.jpg","0"
"8f30fd7c-cb64-658e-5b8d-9b10f5424bea.jpg","1"
"acfc346c-fa70-b745-8a2b-c99304eb3a97.jpg","0"
"363522d4-1d00-c147-db52-986ddf44410e.jpg","0"
"b9d3b189-e368-632a-5116-55a6d64aeb0c.jpg","0"
"484111e1-b79d-c921-fe3e-d1a626047cdb.jpg","1"
"c4f3d4df-0b62-55f3-3835-5e64bac9a3dd.jpg","0"
"b3799edb-75da-d80e-b3fc-b55cca40cadf.jpg","0"
"958995c4-a2ab-8470-ac1d-9b56e02280ea.jpg","0"
"bdaf381f-1e04-6770-4135-e61d5c93c55f.jpg","0"
"6185c7d9-1760-e5b0-5dcc-331dfd8be0f0.jpg","1"
"822204e8-d6b5-bbe3-d05c-9a7678c671f7.jpg","0"
"bf380c24-34bc-e1bf-130c-f049ae89fe9a.jpg","0"
"8b787e3e-f062-119f-031e-c8cb9167da7d.jpg","0"
"fcfefd6b-eac3-c573-1c23-6c39bae392d6.jpg","1"
"33ffd574-e433-f4d9-9ce2-4f10ab1bf83c.jpg","0"
"06016275-cfcb-ce60-e7bc-eb078bd0445e.jpg","0"
"141108db-1cff-25e1-7412-0ccf9ea9b219.jpg","0"
"a2b0b0b6-9ef1-a319-416b-90ea8f9edc22.jpg","0"
"900b9c90-e981-9f7f-59f6-78501b679798.jpg","0"
"d4699a3a-4abb-618c-6e49-f8a4659ba374.jpg","0"
"41f4af05-a31a-305e-e8b8-db0052afe004.jpg","0"
"4009f18c-1300-6ed7-8329-0747e4657a4c.jpg","0"
"7a4fa79e-ffcb-b238-54f0-a89634b999e2.jpg","0"
"107455b8-d335-a6b0-1d9c-29f560636548.jpg","0"
"636d488f-06bc-9a36-f91f-c9bc78eac9c6.jpg","0"
"d3b3d1fa-7b99-3b05-8c1d-9b7241039216.jpg","0"
"cda2d1df-7ba2-b8a4-fc38-6aaae65f04d7.jpg","0"
"8e764b98-d7a9-eebe-d377-327b95463ddc.jpg","0"
"133df25b-9499-135d-b5dd-b769804105ba.jpg","0"
"2e99d53c-b4e3-0719-f2de-78de93b266b2.jpg","1"
"a5c27fd1-c025-c1b6-d845-eca2310b2081.jpg","1"
"10a2b9c9-465f-3b63-996f-3d0c7af3c227.jpg","0"
"9ae56371-3de9-142f-0963-fe365cd8f17e.jpg","0"
"1f5010d0-2eea-c6ae-4c1b-dbca09617c92.jpg","0"
"1cb6d957-f580-5b52-ca80-752c9a735edc.jpg","0"
"43ce3872-beba-a999-e96e-533128e03da1.jpg","0"
"26b51af5-a2a0-4fa6-2413-591062f28d7a.jpg","1"
"17820775-81d2-5ffc-6249-02892124329f.jpg","0"
"e41616b9-d772-748c-3c50-1541ea7721d6.jpg","0"
"f23538ad-5fef-9454-49cf-599668b00b10.jpg","0"
"9262b75d-e908-e2bb-d71e-5ef2604ca129.jpg","0"
"badfbd29-136f-0480-87ef-d5f4d3febf3a.jpg","0"
"c7ab9b22-7ac2-270e-e5da-7cee3d976c46.jpg","0"
"6652a821-1413-af85-ce95-060b1a13d164.jpg","1"
"35f002b9-b618-014b-08f8-d5da60bd3f92.jpg","0"
"ded6bc62-b44d-a115-cd88-a6a534fc1de8.jpg","0"
"7ef1b01c-bda3-1d8e-8d36-c9b7940e0eb8.jpg","0"
"ded4f65a-7755-18cb-a45c-fe2c3de34a20.jpg","1"
"a7340676-9d9d-e293-fd65-87233457d3e9.jpg","1"
"4efeb9e7-7ba9-88ad-8b91-1e0a17b281a3.jpg","1"
"d71ce90a-2d66-0f15-42f8-cc60f53638bb.jpg","0"
"192e5970-1f1c-8eff-6be1-2a632ac7bdc8.jpg","0"
"eeb03965-a484-46c4-54a6-1496c3b9e8a5.jpg","2"
"b5e666b4-081a-6c3a-22b1-ce67618c8f9e.jpg","0"
"51b209a1-dab4-0450-9185-dc865085ffad.jpg","0"
"721ee447-175f-4067-9a5b-85c0326f4068.jpg","0"
"08c305d5-d3da-c1d0-8d6a-e91dd6569787.jpg","0"
"e97cd859-4de2-71a2-c359-eff4bf5d0565.jpg","0"
"8eeec2d0-15ef-33c2-e09b-727135ab96bb.jpg","0"
"795182b4-0ee2-03eb-b9a5-ce29382fbf14.jpg","0"
"07129757-d0b1-8ae1-b344-d58317322139.jpg","2"
"9afff010-50a7-e8cb-8411-67b0cb7aa8fa.jpg","0"
"870b5750-b858-7c1a-425b-76f5d9d31233.jpg","0"
"46be017a-5f71-7b3b-1f7d-ee4af253cbb6.jpg","0"
"687e7d77-5d0b-f1de-93e2-ba92068aea86.jpg","0"
"ec12120c-9784-2a9c-661a-37bb36b7930a.jpg","0"
"2ec132f5-7580-15b1-f81a-5333490a5f74.jpg","0"
"dbf33f07-ed76-0487-fcba-ed799bdfd37a.jpg","1"
"4c77144c-e458-ecfb-c8be-f68178b6d24a.jpg","0"
"462be7b4-9aa3-7bed-1b21-b3504f7d3629.jpg","0"
"6798db17-323c-6e7b-684a-ccefd747d1ea.jpg","0"
"d4b400cd-b7f7-976b-0eba-f9b0e135629e.jpg","0"
"fb853e5d-317d-82c8-073a-6192acf350a8.jpg","0"
"ccec7981-76f6-6de2-9063-891d2354e162.jpg","0"
"c7f5353e-abac-d339-d482-ed56c7805bce.jpg","1"
"0add066d-c6a2-84fc-08b5-f2607f736fcc.jpg","0"
"d0cac2c2-c7aa-5d42-de8c-5227111e5e2c.jpg","0"
"85e5448d-3b8f-47da-f96b-e8d6d1b35443.jpg","0"
"8411b1fe-08b6-7707-97e4-e52f99217aea.jpg","0"
"a3464b2e-4a6a-f170-eb01-474085757021.jpg","1"
"8db84cfa-282d-3af8-4efd-4a9122f4ee3f.jpg","1"
"067aa92b-7085-937d-a621-2d8d4ad2d9a7.jpg","1"
"44408075-cbb4-218c-a91c-ed7ef0dd6f07.jpg","1"
"4ef01d0b-6f4a-bf40-0b21-1af92c3877ac.jpg","0"
"af1b95bc-508a-1464-6884-ec59e931ccb0.jpg","0"
"29d5ceda-13cf-7182-30ab-f34a2a92325e.jpg","1"
"0a9137e2-97e1-1ee8-bdc0-220d955f303a.jpg","0"
"468a5111-83b6-04f7-5213-e6caba353f60.jpg","0"
"941e594c-fdbd-d3a9-ee12-f8614c0d01d2.jpg","1"
"fb37611c-5704-ffd9-319c-e393f915e6ee.jpg","0"
"8d7cdd00-5917-750a-4f49-527896e710af.jpg","0"
"dc33dfcf-2eb4-78a9-9409-35bc35285c98.jpg","0"
"1f4e7c16-a27f-16bb-59f8-0e213923f806.jpg","0"
"08c04559-9b5d-e1f6-c224-9d458d60a5e8.jpg","0"
"2dbae173-f08b-b18c-f2d8-cdc20a6172f3.jpg","0"
"d9e36bed-efe3-aaea-9480-577ce98de708.jpg","0"
"dfcc5387-515f-f37b-ae1e-63a044cfc9a7.jpg","1"
"90c088c2-16c8-752e-7a8c-4599bcf34213.jpg","0"
"f147d226-c42a-abd4-48dc-43a25b4b18e5.jpg","0"
"1dd62e21-758f-53f1-5e82-f59b68153c7b.jpg","1"
"399ecd80-b277-3c5e-3daa-45ea82d510c3.jpg","0"
"051ef127-2b8c-8eba-67b5-6d19b53fd0da.jpg","0"
"6896b0e4-1931-7df3-dffc-1ba0b54c6771.jpg","0"
"4f37f545-7b49-7c67-1407-cfa0c25c7d8e.jpg","0"
"aa185984-5751-74f3-9843-0e8ebece7362.jpg","0"
"bd6227e4-2208-d588-d331-a73f4e63be23.jpg","0"
"c29b19b6-c2eb-7614-cefc-d72fcf4d8234.jpg","0"
"95568946-ad19-6b81-182c-a841cb3d3146.jpg","0"
"dbeeb25b-85e0-e3dc-b8a4-299c1f3fd516.jpg","0"
"59828439-fa45-5545-3284-061c0f3a460f.jpg","1"
"3d591bdf-d1af-33ea-1aa0-fb2981cb1530.jpg","0"
"7ba32cba-bd5e-7bce-f49b-a5f8ea9d7db5.jpg","0"
"21cb3fdb-d2b7-d599-59e6-c1177e20f1c6.jpg","0"
"1a731055-c8f9-ec08-f165-bef52580ab17.jpg","0"
"bc830770-ed83-6bf6-95ae-4bf0a19a774e.jpg","0"
"97ac43d8-fe70-426f-4e2c-92603f02dfa3.jpg","0"
"4e750f47-dde5-b026-555d-f7ac9e2466d9.jpg","0"
"e8255197-2f2d-6d4a-e354-221ac884474d.jpg","0"
"81234ffa-c0a7-0f09-fed6-499b7f3276b7.jpg","0"
"9071e4bf-393b-2376-4ab5-73dac905df68.jpg","0"
"52d18d8a-f889-ea1f-26d8-250a38a41431.jpg","0"
"9f8a2567-1352-353a-dc78-ecf21f8118f0.jpg","0"
"d9f76ae0-626c-fbf4-b4ee-64fe1ba8b4f5.jpg","0"
"80e94a32-8633-57ab-e28f-88b4f26c2705.jpg","0"
"929b1c68-fa8a-aea6-1355-da50763edfbb.jpg","0"
"e7eb357a-8404-a864-16e2-b07a27b1e43c.jpg","0"
"f3f69306-8f28-7ed9-b692-8e30191ec8dd.jpg","1"
"7931786d-2819-edc0-90c7-c33a37ab39a5.jpg","0"
"62fd0e03-4c57-14a8-b04a-dbb1691f53cc.jpg","0"
"7b50805d-4c61-0fed-5a18-29d99f5b0c1a.jpg","0"
"dda2e75b-c7da-02d5-be29-7c306292754b.jpg","0"
"54d1b5eb-4f88-0558-7910-6908beacae87.jpg","0"
"85c122cb-024e-a96f-ce1e-d12948664d05.jpg","0"
"cb969186-f796-5377-65ec-292f05ab5c82.jpg","0"
"6d307c11-b778-92ef-a963-0fd150fcb860.jpg","0"
"5f83a930-c31d-b9ec-1fd3-854497c095f0.jpg","1"
"50f8330f-a7a8-9ee6-9dc7-2066e6c45f49.jpg","0"
"65de0d9d-8295-4d3b-8664-b132430af63a.jpg","0"
"16507a00-c7cd-8411-ed60-0edeeeb4cf01.jpg","0"
"8fc53814-4a6a-f8f4-2649-bdf98a489a41.jpg","1"
"9eeaae62-1461-c172-af3d-3f09102146ab.jpg","0"
"3a35d44b-560d-7bcc-0ed7-0ea0e7ddc583.jpg","1"
"d4f8825e-9d02-d057-070d-816ada42d27b.jpg","0"
"7ceb7341-85e8-86f4-98ec-9fc2c30dd8e8.jpg","0"
"a6ea862d-257d-758d-0a64-a7f10b0b3a4c.jpg","0"
"27ce5a89-ad95-e187-3329-ed95bc743643.jpg","0"
"a9f9887a-c289-7a8d-279a-37a24ba037d7.jpg","0"
"95212bc8-7d83-cb73-86db-21631f46c562.jpg","0"
"cfed5b84-f537-f26e-cff4-39546734f999.jpg","1"
"7c1c6ce6-4520-9385-b50e-1b7cdf493a03.jpg","0"
"e8db3eb8-2327-6898-a2ba-ff6483bb523e.jpg","0"
"cf073156-9bf9-7f57-59b5-2e9664e95eea.jpg","0"
"57284621-1418-11e7-9b29-86d8aa288a07.jpg","0"
"e4f86d98-b8d6-9b9f-cad1-3be63f0bae01.jpg","0"
"5744a521-3b58-d23b-cc5f-d72afc2d1c72.jpg","0"
"fc1ba1e7-01de-75a6-067a-50869a67f979.jpg","0"
"86595b81-63d8-5e16-082f-1828fd2df753.jpg","0"
"1a743473-683a-0724-36e0-d12385f6fb21.jpg","0"
"10d2ff93-8745-c42e-9073-d518a823c240.jpg","0"
"fddb0e28-3785-ac53-147d-eb29b395d1cc.jpg","0"
"45cf9cb8-16cc-034b-3dc1-4b2b51288558.jpg","0"
"8e672cd3-034f-079b-3900-4c8ae5c1b0ce.jpg","0"
"25c69fe2-6d2c-6d63-b398-6ee499d6bcaa.jpg","1"
"97ab22ec-9176-0be5-bfa9-11d6c959dc77.jpg","0"
"080e854a-b4cd-c0f3-d904-8b4678807ae9.jpg","1"
"9d2e5460-3945-a6c5-e66c-87adc490f8ab.jpg","1"
"0e55fca7-3790-a85e-4d6f-1a9d2a218e9d.jpg","0"
"3a77549b-51f2-948e-f5a3-41738a4b4ff4.jpg","1"
"803787c7-c746-7b8b-13f5-e917cc8a6ce2.jpg","0"
"50ee6ff8-b4c2-d950-df50-fd9f9998524a.jpg","0"
"cc820d1a-f06f-3d86-133d-6fec7dda59a4.jpg","0"
"0cd6ea13-daf8-1a5c-9b5c-ec292c53bb36.jpg","0"
"2a67851b-bf87-5c7b-89eb-7fc25ae163e3.jpg","0"
"238c5d52-9aff-a0de-f30f-58432d8074f5.jpg","0"
"f0e08f80-d663-6fd8-6250-c32744ede08f.jpg","0"
"f4016edf-03ad-f994-5365-9d11ca1e43a8.jpg","0"
"5a591413-a064-d166-1de1-9f7e0b85d889.jpg","0"
"dbd0144b-927e-c4b5-921f-18e98a2ccf50.jpg","0"
"8e3e313d-d994-4e7e-b573-27d93138ea83.jpg","0"
"df8c692e-6e43-aa40-a1d0-67aacb589406.jpg","0"
"2e44b8fe-5f16-6ac2-5129-b66b65261e7a.jpg","0"
"3a86f9f3-dc3a-bc1b-e42b-c319e53c9f7e.jpg","0"
"8dfcfbf5-ab90-7a57-f934-4a10fcbfc4c0.jpg","0"
"39e961f8-2470-badf-49ef-5f578ef1ed3c.jpg","0"
"edbd75d7-fdbc-3ad0-b60a-6105ad93d404.jpg","0"
"436e9991-97d3-e1ac-b8de-2be3941c0dfe.jpg","0"
"f1acc67a-1dbe-cda7-cd9c-cc14428d9e7d.jpg","0"
"8541fed7-584f-8163-6f14-562c8deeab01.jpg","0"
"b95a4b5f-a411-d100-4a8b-b9483aea5b93.jpg","0"
"76baadfb-f8ff-4ee7-b86b-bb70628d26d7.jpg","0"
"13bb6b9f-159e-00a6-7fec-fc5142031c96.jpg","0"
"fbcbb0db-aec1-937f-4837-54dbe73eb7ef.jpg","0"
"3b868abf-66a5-52fe-3e9d-2f30021a81f8.jpg","1"
"b8921b5c-8c94-81d5-6819-9c588b1ab384.jpg","1"
"14ed922a-0ac2-665d-79d3-c4b42be5a00e.jpg","1"
"54887956-0e0a-58a9-1006-2014b85a91eb.jpg","0"
"5040c6a0-13bb-0d4c-f502-8ea3bff9ea56.jpg","0"
"65829570-d6ec-0d0f-4e2b-21044f92727b.jpg","1"
"9ee47967-be95-a8c8-6b4f-538305922fc9.jpg","0"
"6b2bd664-c05e-5eda-9f91-c14d245e5f5a.jpg","0"
"a69234ba-7a86-49b0-b622-71f5c5cf6204.jpg","0"
"a5f30002-6c0c-7133-d3f3-a35566f7a962.jpg","0"
"5be4b05f-6c25-485e-c0d2-bbe9b5317ca1.jpg","1"
"ea4ae648-3715-a7a6-0338-8cef390c528e.jpg","0"
"e5b2b934-cb6f-123e-6bd8-6c54d8e632b0.jpg","1"
"d9176ac5-3620-1edc-7475-6a02d336ed4c.jpg","0"
"1ef31c62-1839-2003-3e08-c42a3e251f80.jpg","0"
"343c5bdf-2f58-31e3-c4a1-632ed0bf38a2.jpg","1"
"0584a856-0410-c7b8-d498-bbf6bd41b5f7.jpg","0"
"d389b5cd-819f-313f-0e96-c8716748a766.jpg","1"
"1260168e-8cfb-cfbd-1fcc-fe3fbf8cb220.jpg","0"
"89e0a2e1-13e7-d29f-749c-0ecf5e05093a.jpg","1"
"01ec1a67-f0c2-fd04-39a5-69b3d3c4f53c.jpg","0"
"31eaf949-6963-a9f2-846d-b5dcec8b1b00.jpg","0"
"aebe087d-546d-e32e-e8b4-6be83eef44ed.jpg","0"
"0bfc84a1-8b70-203d-7eff-b2942cda27c8.jpg","0"
"5b36daa5-2ddf-feb3-8f6d-14705ff58f1d.jpg","0"
"80f3a971-2445-2227-8cdb-3c7db63c6bb6.jpg","1"
"cf770c66-49a1-98e3-986e-9aa5e3bd7e45.jpg","0"
"c6896b84-545a-9a28-f138-7ead7431504a.jpg","1"
"deb299b3-0c3d-e58e-7c64-a38fa4db80c5.jpg","0"
"4403846d-5eb4-e0e5-f225-f46a811f29ab.jpg","0"
"96a9f7c1-2366-0e05-bee3-db412cadb62e.jpg","0"
"689ad496-a029-cbf9-c960-d084d9408846.jpg","0"
"0ae3f25f-d630-a4e1-a095-50c5931818a4.jpg","0"
"fe22af19-31cb-9f80-72f1-f3f63706a679.jpg","0"
"09ccab2d-7a87-8ef7-9e50-f87afca9c352.jpg","0"
"c90e2227-f75d-f422-8a78-9a7301ada280.jpg","0"
